ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,Sex,Education,Old_Jobs
12794,0.62,0.5,4,156,2,0,0,0,support,medium,,4,3
12795,0.91,0.88,3,189,2,0,0,0,support,medium,,4,3
12796,0.61,0.98,2,238,4,0,0,0,support,medium,,4,3
12797,0.79,0.77,3,201,6,1,0,0,support,medium,,4,3
12798,0.9,0.93,4,263,3,1,0,0,support,medium,,4,3
12799,0.75,0.83,3,146,3,0,0,0,support,medium,,4,3
12800,0.81,0.64,4,213,3,0,0,0,support,medium,,4,3
12801,0.59,0.88,3,159,2,0,0,0,technical,medium,,4,3
12802,0.56,0.83,3,236,3,1,0,0,technical,medium,,4,3
12803,0.98,0.79,5,257,4,0,0,0,technical,medium,,4,3
12804,0.59,0.72,4,168,4,0,0,0,management,medium,,4,3
12805,0.61,0.67,4,151,3,0,0,0,IT,high,,4,3
12806,0.78,0.7,4,139,3,0,0,0,IT,low,,4,3
12807,0.55,0.93,5,196,3,0,0,0,IT,medium,,4,3
12808,0.2,0.97,4,237,5,0,0,0,IT,medium,,4,3
12809,0.79,0.44,2,236,3,0,0,0,IT,medium,,4,3
12810,0.52,0.98,4,265,3,0,0,0,product_mng,medium,,4,3
12811,0.97,0.52,4,207,3,0,0,0,product_mng,low,,4,3
12812,0.63,0.94,4,219,3,0,0,0,product_mng,low,,4,3
12813,0.85,0.99,3,208,2,0,0,0,product_mng,low,,4,3
12814,0.59,0.74,3,240,3,0,0,0,IT,low,,4,3
12815,0.64,0.6,3,135,3,0,0,0,RandD,low,,4,3
12816,0.8,0.67,3,236,3,1,0,0,RandD,low,,4,3
12817,0.61,0.75,3,140,3,0,0,0,RandD,low,,4,3
12818,0.87,0.61,3,162,2,0,0,0,RandD,low,,4,3
12819,0.75,0.59,3,117,3,1,0,0,RandD,medium,,4,3
12820,0.96,0.51,4,225,3,0,0,0,marketing,medium,,4,3
12821,0.75,0.92,3,211,3,0,0,0,sales,medium,,4,3
12822,0.19,0.58,4,173,5,0,0,0,accounting,medium,,4,3
12823,0.52,0.97,4,170,3,0,0,0,support,medium,,4,3
12824,0.6,0.6,3,242,3,0,0,0,technical,medium,,4,3
12825,0.9,0.81,4,175,3,0,0,0,management,medium,,4,3
12826,0.89,0.92,3,195,2,0,0,0,marketing,medium,,4,3
12827,0.54,0.93,4,184,2,1,0,0,marketing,medium,,4,3
12828,0.99,0.55,3,170,3,0,0,0,marketing,medium,,4,3
12829,0.66,0.56,4,185,3,0,0,0,sales,medium,,4,3
12830,0.92,0.64,4,259,2,0,0,0,sales,medium,,4,3
12831,0.19,0.72,4,102,3,0,0,0,sales,medium,,4,3
12832,0.39,0.37,5,156,4,0,0,0,sales,medium,,4,3
12833,0.41,0.68,3,191,4,0,0,0,sales,medium,,4,3
12834,0.6,0.49,3,239,2,0,0,0,sales,medium,,4,3
12835,0.95,0.54,4,235,4,0,0,0,sales,medium,,4,3
12836,0.51,0.87,2,130,4,0,0,0,sales,medium,,4,3
12837,0.54,0.74,2,166,3,0,0,0,sales,medium,,4,3
12838,0.16,0.54,5,206,5,0,0,0,sales,medium,,4,3
12839,0.98,0.77,3,191,2,0,0,0,sales,medium,,4,3
12840,0.65,0.75,3,214,3,0,0,0,sales,medium,,4,3
12841,0.38,0.5,3,196,3,0,0,0,sales,medium,,4,3
12842,0.95,0.71,4,151,4,0,0,0,sales,medium,,4,3
12843,0.6,0.62,5,165,2,0,0,0,sales,medium,,4,3
12844,0.78,0.91,3,177,2,0,0,0,sales,high,,4,3
12845,0.19,0.63,6,241,6,0,0,0,sales,high,,4,3
12846,0.56,0.99,4,230,3,0,0,0,sales,high,,4,3
12847,0.21,0.71,4,270,2,0,0,0,sales,high,,4,3
12848,0.83,0.71,3,234,4,0,0,0,accounting,high,,4,3
12849,0.5,0.64,3,257,2,1,0,0,accounting,high,,4,3
12850,0.74,0.87,5,264,3,0,0,0,accounting,high,,4,3
12851,0.75,0.83,4,133,4,0,0,0,hr,high,,4,3
12852,0.85,0.66,4,155,4,0,0,0,hr,high,,4,3
12853,0.93,0.59,3,202,2,0,0,0,hr,high,,4,3
12854,0.76,0.7,3,136,2,0,0,0,hr,high,,4,3
12855,0.91,0.78,3,269,3,1,0,0,technical,high,,4,3
12856,0.22,0.54,6,169,4,0,0,0,technical,low,,4,3
12857,0.78,0.52,5,192,3,1,0,0,technical,low,,4,3
12858,0.53,0.8,4,241,3,1,0,0,technical,low,,4,3
12859,0.58,0.69,4,165,3,0,0,0,technical,low,,4,3
12860,0.99,0.81,3,183,2,0,0,0,technical,low,,4,3
12861,0.62,0.64,4,163,3,0,0,0,technical,low,,4,3
12862,0.59,0.69,3,162,3,0,0,0,technical,low,,4,3
12863,0.13,0.76,5,219,4,0,0,0,technical,low,,4,3
12864,0.19,0.63,4,278,6,0,0,0,technical,low,,4,3
12865,0.94,0.99,2,273,4,0,0,0,technical,low,,4,3
12866,0.53,0.96,4,272,2,0,0,0,support,low,,4,3
12867,0.96,0.85,5,168,2,0,0,0,support,low,,4,3
12868,0.62,0.87,4,221,3,1,0,0,support,low,,4,3
12869,0.81,0.86,4,213,3,0,0,0,support,low,,4,3
12870,0.63,0.78,4,275,3,0,0,0,support,low,,4,3
12871,0.92,0.68,5,177,4,0,0,0,support,medium,,4,3
12872,0.83,0.74,4,249,2,0,0,0,support,medium,,4,3
12873,0.49,0.37,5,246,3,0,0,0,support,medium,,4,3
12874,0.8,0.66,4,223,3,0,0,0,support,medium,,4,3
12875,0.54,0.76,4,244,2,0,0,0,support,medium,,4,3
12876,0.37,0.72,3,169,2,1,0,0,support,medium,,4,3
12877,0.93,0.56,5,140,3,0,0,0,technical,medium,,4,3
12878,0.88,0.99,5,253,2,0,0,0,technical,medium,,4,3
12879,0.79,0.87,3,194,2,0,0,0,technical,medium,,4,3
12880,0.65,0.88,4,173,3,0,0,0,management,medium,,4,3
12881,0.72,0.7,4,172,3,0,0,0,IT,medium,,4,3
12882,0.58,0.49,3,167,3,0,0,0,IT,medium,,4,3
12883,0.37,0.51,2,153,3,0,0,0,IT,high,,4,3
12884,0.87,0.97,4,243,3,0,0,0,IT,high,,4,3
12885,0.63,0.72,6,163,4,0,0,0,IT,high,,4,3
12886,0.72,0.79,3,221,3,0,0,0,product_mng,high,,4,3
12887,0.36,0.55,3,191,3,0,0,0,product_mng,high,,4,3
12888,0.96,0.7,4,272,3,0,0,0,product_mng,high,,4,3
12889,0.52,0.37,2,118,2,0,0,0,product_mng,high,,4,3
12890,0.16,0.83,5,173,4,0,0,0,IT,high,,4,3
12891,0.63,0.55,4,200,3,1,0,0,RandD,low,,4,3
12892,0.92,0.76,5,132,3,1,0,0,RandD,low,,4,3
12893,0.82,0.49,4,180,2,0,0,0,RandD,low,,4,3
12894,0.18,0.54,4,145,5,0,0,0,RandD,low,,4,3
12895,0.73,0.48,4,139,2,0,0,0,RandD,low,,4,3
12896,0.44,0.61,5,230,6,0,0,0,marketing,low,,4,3
12897,0.73,0.62,4,247,4,0,0,0,sales,low,,4,3
12898,0.62,0.95,4,140,2,0,0,0,accounting,low,,4,3
12899,0.94,0.8,4,266,3,1,0,0,support,medium,,4,3
12900,0.76,0.74,4,261,3,0,0,0,technical,medium,,4,3
12901,0.89,0.49,4,275,3,0,0,0,management,medium,,4,3
12902,0.9,0.88,5,254,2,0,0,0,marketing,medium,,4,3
12903,1,0.93,5,231,2,0,0,0,marketing,medium,,4,3
12904,0.71,0.9,3,138,3,0,0,0,marketing,medium,,4,3
12905,0.73,0.97,4,163,3,0,0,0,sales,medium,,4,3
12906,0.97,0.9,5,262,3,0,0,0,sales,medium,,4,3
12907,0.6,0.59,4,201,3,0,0,0,sales,medium,,4,3
12908,0.82,0.67,3,229,3,0,0,0,sales,medium,,4,3
12909,0.95,0.48,4,228,2,0,0,0,sales,medium,,4,3
12910,0.88,0.65,5,228,3,0,0,0,sales,medium,,4,3
12911,0.79,0.49,3,273,3,0,0,0,sales,medium,,4,3
12912,0.52,0.96,4,171,2,0,0,0,sales,medium,,4,3
12913,0.22,0.61,3,148,5,0,0,0,sales,medium,,4,3
12914,0.59,0.96,5,211,3,0,0,0,sales,medium,,4,3
12915,0.84,0.64,2,211,3,0,0,0,sales,medium,,4,3
12916,0.54,0.41,3,175,3,0,0,0,sales,medium,,4,3
12917,1,0.86,4,245,4,0,0,0,sales,medium,,4,3
12918,0.93,0.59,3,273,2,1,0,0,sales,medium,,4,3
12919,0.96,0.55,3,225,4,1,0,0,sales,medium,,4,3
12920,0.56,0.41,5,152,3,0,0,0,sales,medium,,4,3
12921,0.49,0.66,5,194,3,0,0,0,sales,medium,,4,3
12922,0.89,0.51,4,185,3,1,0,0,sales,high,,4,3
12923,0.57,0.91,3,193,2,0,0,0,sales,low,,4,3
12924,0.96,0.64,3,166,2,0,0,0,accounting,medium,,4,3
12925,0.65,0.89,5,223,3,1,0,0,accounting,medium,,4,3
12926,0.14,0.66,5,281,4,1,0,0,accounting,medium,,4,3
12927,0.64,0.49,3,241,3,0,0,0,hr,medium,,4,3
12928,0.98,0.91,3,165,2,1,0,0,hr,medium,,4,3
12929,0.71,0.59,4,143,2,0,0,0,hr,medium,,4,3
12930,0.96,0.49,5,137,3,0,0,0,hr,medium,,4,3
12931,0.9,0.57,4,185,3,1,0,0,technical,medium,,4,3
12932,0.52,0.96,3,271,3,1,0,0,technical,medium,,4,3
12933,0.78,0.98,4,207,2,1,0,0,technical,medium,,4,3
12934,0.62,0.69,4,184,3,0,0,0,technical,low,,4,3
12935,0.6,0.8,4,253,2,0,0,0,technical,low,,4,3
12936,0.82,0.62,3,152,6,0,0,0,technical,low,,4,3
12937,0.52,0.55,3,225,2,0,0,0,technical,low,,4,3
12938,0.13,0.84,5,189,5,0,0,0,technical,low,,4,3
12939,0.97,0.93,3,153,2,0,0,0,technical,low,,4,3
12940,0.63,0.9,4,245,3,0,0,0,technical,low,,4,3
12941,0.68,0.78,5,233,3,0,0,0,technical,high,,4,3
12942,0.74,0.83,4,210,3,0,0,0,support,low,,4,3
12943,0.89,0.57,4,176,4,0,0,0,support,high,,4,3
12944,0.28,0.95,5,191,3,0,0,0,support,high,,4,3
12945,0.61,0.9,3,224,3,0,0,0,support,low,,4,3
12946,0.67,0.49,3,185,3,0,0,0,support,low,,4,3
12947,0.86,0.64,3,245,4,0,0,0,support,high,,4,3
12948,0.87,0.93,3,173,2,0,0,0,support,low,,4,3
12949,0.7,0.95,4,231,3,0,0,0,support,medium,,4,3
12950,0.68,0.84,3,270,3,0,0,0,support,high,,4,3
12951,0.69,0.75,5,196,3,0,0,0,support,medium,,4,3
12952,0.97,0.83,3,238,2,0,0,0,support,medium,,4,3
12953,0.62,0.89,4,261,2,0,0,0,technical,medium,,4,3
12954,0.55,0.87,3,201,2,0,0,0,technical,medium,,4,3
12955,0.61,0.73,3,252,3,0,0,0,technical,high,,4,3
12956,0.15,0.81,3,191,5,0,0,0,management,medium,,4,3
12957,0.84,0.86,3,199,3,0,0,0,IT,medium,,4,3
12958,0.87,0.64,5,234,2,1,0,0,IT,medium,,4,3
12959,0.93,0.86,4,192,4,0,0,0,IT,high,,4,3
12960,0.14,0.73,6,237,5,0,0,0,IT,medium,,4,3
12961,0.96,0.7,3,207,3,0,0,0,IT,high,,4,3
12962,0.41,0.63,2,145,2,0,0,0,product_mng,low,,4,3
12963,0.84,0.96,6,155,5,0,0,0,product_mng,medium,,4,3
12964,0.94,0.69,5,145,2,0,0,0,product_mng,medium,,4,3
12965,0.6,0.86,6,247,6,0,0,0,product_mng,medium,,4,3
12966,0.7,0.73,4,182,3,0,0,0,IT,medium,,4,3
12967,0.29,0.91,4,183,4,0,0,0,RandD,low,,4,3
12968,0.31,0.51,2,146,3,0,0,0,RandD,low,,4,3
12969,0.73,0.99,3,241,3,0,0,0,RandD,low,,4,3
12970,0.51,0.52,5,261,3,1,0,0,RandD,low,,4,3
12971,0.58,0.77,4,140,3,0,0,0,RandD,low,,4,3
12972,0.59,0.97,3,257,3,0,0,0,marketing,low,,4,3
12973,0.95,0.9,3,186,2,0,0,0,marketing,low,,4,3
12974,0.84,0.93,3,159,3,0,0,0,sales,low,,4,3
12975,0.28,0.37,3,164,4,1,0,0,accounting,low,,4,3
12976,0.94,0.52,4,217,6,1,0,0,support,low,,4,3
12977,0.49,0.59,4,137,4,0,0,0,technical,high,,4,3
12978,0.72,0.5,4,164,2,1,0,0,management,low,,4,3
12979,0.19,0.85,5,249,3,0,0,0,marketing,low,,4,3
12980,0.83,0.95,3,264,2,0,0,0,marketing,low,,4,3
12981,0.79,0.92,4,208,2,1,0,0,marketing,low,,4,3
12982,0.72,0.61,3,175,3,0,0,0,sales,high,,4,3
12983,0.97,0.74,4,209,2,0,0,0,sales,low,,4,3
12984,0.92,0.83,4,268,4,0,0,0,sales,low,,4,3
12985,0.95,0.53,3,264,3,0,0,0,sales,low,,4,3
12986,0.76,0.64,4,234,2,0,0,0,sales,high,,4,3
12987,0.24,0.62,5,199,4,0,0,0,sales,low,,4,3
12988,0.89,0.99,4,205,2,0,0,1,sales,medium,,4,3
12989,0.69,0.63,5,140,4,0,0,1,sales,high,,4,3
12990,0.92,0.98,3,257,3,0,0,1,sales,medium,,4,3
12991,0.79,0.61,4,227,2,0,0,1,sales,high,,4,3
12992,0.87,0.94,4,189,3,0,0,1,sales,medium,,4,3
12993,0.89,0.88,5,241,2,1,0,0,sales,medium,,4,3
12994,0.75,0.77,5,199,4,0,0,0,sales,medium,,4,3
12995,0.78,0.6,4,206,3,0,0,0,sales,medium,,4,3
12996,0.13,0.62,5,268,3,0,0,0,sales,medium,,4,3
12997,0.94,0.86,3,221,3,1,0,0,sales,medium,,4,3
12998,0.94,0.88,4,262,2,0,0,0,sales,medium,,4,3
12999,0.67,0.6,5,253,6,0,0,0,sales,medium,,4,3
13000,0.6,0.73,5,241,3,0,0,0,sales,high,,4,3
13001,0.62,0.94,4,252,4,0,0,0,accounting,low,,4,3
13002,0.38,0.52,2,171,3,0,0,0,accounting,medium,,4,3
13003,0.8,0.77,4,194,3,0,0,0,accounting,medium,,4,3
13004,0.61,0.42,3,104,2,0,0,0,hr,medium,,4,3
13005,0.61,0.56,4,176,3,0,0,0,hr,medium,,4,3
13006,0.66,0.8,4,192,3,0,0,0,hr,medium,,4,3
13007,0.56,0.74,3,154,2,0,0,0,hr,medium,,4,3
13008,1,0.55,4,186,4,1,0,0,technical,medium,,4,3
13009,0.73,0.86,3,200,4,0,0,0,technical,medium,,4,3
13010,0.6,0.66,4,132,4,0,0,0,technical,medium,,4,3
13011,0.78,0.59,5,236,3,0,0,0,technical,high,,4,3
13012,0.48,0.53,3,211,4,0,0,0,technical,low,,4,3
13013,0.9,0.77,4,273,2,0,0,0,technical,low,,4,3
13014,0.16,0.76,4,223,4,0,0,0,technical,low,,4,3
13015,0.5,0.75,3,204,2,0,0,0,technical,high,,4,3
13016,0.66,0.65,3,196,3,1,0,0,technical,low,,4,3
13017,0.44,0.37,2,219,2,0,0,0,technical,low,,4,3
13018,0.95,0.67,4,261,3,0,0,0,technical,low,,4,3
13019,0.9,0.65,3,254,2,0,0,0,support,high,,4,3
13020,0.27,0.48,4,185,2,0,0,0,support,low,,4,3
13021,0.51,0.74,6,98,3,0,0,0,support,low,,4,3
13022,0.68,0.76,3,260,4,0,0,0,support,low,,4,3
13023,0.97,0.93,5,137,2,1,0,0,support,low,,4,3
13024,0.91,0.75,4,159,3,1,0,0,support,low,,4,3
13025,0.76,0.88,5,265,4,0,0,0,support,low,,4,3
13026,0.88,0.61,4,177,4,1,0,0,support,low,,4,3
13027,0.83,0.73,4,247,2,0,0,0,support,medium,,4,3
13028,0.78,0.54,3,161,3,0,0,0,support,medium,,4,3
13029,0.52,0.38,2,103,3,0,0,0,support,medium,,4,3
13030,0.63,0.49,4,151,3,0,0,0,technical,medium,,4,3
13031,0.9,0.74,3,193,3,0,0,0,technical,medium,,4,3
13032,0.48,0.58,3,194,3,0,0,0,technical,medium,,4,3
13033,0.7,0.6,5,208,3,0,0,0,management,medium,,4,3
13034,0.68,0.66,4,229,3,0,0,0,IT,medium,,4,3
13035,0.7,0.87,3,166,2,0,0,0,IT,medium,,4,3
13036,0.77,0.5,3,141,3,0,0,0,IT,medium,,4,3
13037,0.73,0.93,3,249,2,0,0,0,IT,medium,,4,3
13038,0.87,0.48,4,264,3,0,0,0,IT,medium,,4,3
13039,0.65,0.98,3,252,2,0,0,0,product_mng,high,,4,3
13040,0.62,0.7,2,134,3,0,0,0,product_mng,low,,4,3
13041,0.53,0.51,3,274,2,1,0,0,product_mng,medium,,4,3
13042,0.59,0.39,5,200,4,0,0,0,product_mng,medium,,4,3
13043,0.87,0.72,2,154,3,0,0,0,IT,medium,,4,3
13044,0.47,0.53,3,111,4,0,0,0,RandD,medium,,4,3
13045,0.96,0.81,3,247,3,0,0,0,RandD,low,,4,3
13046,0.79,0.74,3,169,3,0,0,0,RandD,low,,4,3
13047,0.84,0.6,3,250,3,1,0,0,RandD,low,,4,3
13048,0.68,0.49,3,178,3,1,0,0,RandD,low,,4,3
13049,0.86,0.66,4,251,3,0,0,0,RandD,low,,4,3
13050,0.73,0.98,5,272,2,0,0,0,marketing,low,,4,3
13051,0.9,0.67,2,229,4,0,0,0,sales,low,,4,3
13052,0.63,0.64,3,180,3,0,0,0,accounting,low,,4,3
13053,0.71,0.72,3,271,2,0,0,0,support,low,,4,3
13054,0.71,0.68,5,226,3,0,0,0,technical,low,,4,3
13055,0.95,0.62,4,150,2,0,0,0,management,low,,4,3
13056,0.51,0.86,4,260,3,1,0,0,marketing,low,,4,3
13057,0.77,0.91,4,161,3,0,0,0,marketing,low,,4,3
13058,0.48,0.51,3,136,3,0,0,0,marketing,low,,4,3
13059,0.93,0.91,2,238,2,1,0,0,sales,low,,4,3
13060,0.83,0.86,4,98,4,0,0,0,sales,low,,4,3
13061,0.61,0.73,5,156,4,0,0,0,sales,low,,4,3
13062,0.97,0.89,4,248,2,0,0,0,sales,low,,4,3
13063,0.5,0.81,3,170,2,0,0,0,sales,low,,4,3
13064,0.84,0.54,3,245,3,0,0,0,sales,low,,4,3
13065,0.58,0.38,4,203,5,0,0,0,sales,low,,4,3
13066,0.59,0.72,3,182,3,0,0,0,sales,medium,,4,3
13067,0.77,0.83,3,175,3,0,0,1,sales,medium,,4,3
13068,0.78,0.4,4,145,5,1,0,1,sales,medium,,4,3
13069,0.6,0.96,4,220,3,1,0,1,sales,medium,,4,3
13070,0.53,0.77,4,259,2,1,0,1,sales,medium,,4,3
13071,0.73,0.69,3,228,2,0,0,1,sales,medium,,4,3
13072,0.76,0.94,3,189,3,0,0,0,sales,medium,,4,3
13073,0.12,0.61,6,257,3,0,0,0,sales,medium,,4,3
13074,0.2,0.98,3,180,6,0,0,0,sales,medium,,4,3
13075,0.5,0.77,4,180,3,0,0,0,sales,medium,,4,3
13076,0.79,0.65,5,215,2,1,0,0,sales,medium,,4,3
13077,0.96,0.68,3,132,2,0,0,0,sales,medium,,4,3
13078,0.26,0.69,5,213,2,0,0,0,accounting,high,,4,3
13079,0.8,0.72,4,173,3,0,0,0,accounting,low,,4,3
13080,0.43,0.71,3,186,2,0,0,0,accounting,medium,,4,3
13081,0.87,0.71,4,157,2,0,0,0,hr,medium,,4,3
13082,0.63,0.75,4,175,4,0,0,0,hr,medium,,4,3
13083,0.58,0.48,3,135,3,1,0,0,hr,medium,,4,3
13084,0.2,0.42,4,256,5,0,0,0,hr,low,,4,3
13085,0.62,0.71,4,268,3,0,0,0,technical,low,,4,3
13086,0.91,0.94,5,159,3,0,0,0,technical,low,,4,3
13087,0.66,0.91,3,191,4,0,0,0,technical,low,,4,3
13088,0.53,0.81,3,275,2,0,0,0,technical,low,,4,3
13089,0.52,0.98,5,217,2,1,0,0,technical,low,,4,3
13090,1,0.88,6,201,4,0,0,0,technical,low,,4,3
13091,0.73,0.67,4,205,3,0,0,0,technical,low,,4,3
13092,0.65,0.67,3,240,2,1,0,0,technical,low,,4,3
13093,0.5,0.95,5,137,3,0,0,0,technical,low,,4,3
13094,0.94,0.59,4,241,2,0,0,0,technical,low,,4,3
13095,0.48,0.86,5,198,4,0,0,0,technical,low,,4,3
13096,0.67,0.87,5,254,2,0,0,0,support,low,,4,3
13097,0.73,0.94,4,262,3,0,0,0,support,low,,4,3
13098,0.63,0.71,4,244,2,0,0,0,support,low,,4,3
13099,0.84,0.84,4,266,3,0,0,0,support,low,,4,3
13100,0.2,0.94,6,191,5,0,0,0,support,low,,4,3
13101,0.76,0.57,3,148,3,1,0,0,support,low,,4,3
13102,0.55,0.54,3,233,2,0,0,0,support,low,,4,3
13103,0.8,0.55,4,178,2,1,0,0,support,low,,4,3
13104,0.64,0.91,3,165,3,1,0,0,support,low,,4,3
13105,0.59,0.97,5,179,6,0,0,0,support,medium,,4,3
13106,0.92,0.98,3,149,3,0,0,0,support,medium,,4,3
13107,0.75,0.76,3,269,2,1,0,0,technical,medium,,4,3
13108,0.69,0.74,5,227,2,0,0,0,technical,medium,,4,3
13109,0.82,0.93,3,247,3,0,0,0,technical,medium,,4,3
13110,0.88,0.85,3,220,3,0,0,0,management,medium,,4,
13111,0.89,0.91,3,233,2,0,0,0,IT,medium,,4,3
13112,1,0.79,5,171,5,0,0,0,IT,medium,,4,3
13113,0.66,0.91,4,234,2,1,0,0,IT,medium,,4,3
13114,0.76,0.92,3,176,2,0,0,0,IT,medium,,4,
13115,0.8,0.62,5,190,4,1,0,0,IT,medium,,4,
13116,0.58,0.86,4,168,2,0,0,0,product_mng,medium,,4,3
13117,0.73,0.93,3,205,3,0,0,0,product_mng,high,,4,3
13118,1,0.73,5,189,3,1,0,0,product_mng,low,,4,3
13119,0.18,0.9,4,282,4,0,0,0,product_mng,medium,,4,3
13120,0.47,0.46,2,152,2,0,0,0,IT,medium,,4,3
13121,0.92,0.64,4,217,4,0,0,0,RandD,medium,,4,3
13122,0.51,0.5,4,130,3,0,0,0,RandD,medium,,4,3
13123,0.81,0.62,4,153,4,0,0,0,RandD,low,,4,3
13124,0.52,0.57,3,270,3,0,0,0,RandD,low,,4,3
13125,0.95,0.96,3,220,3,0,0,0,RandD,low,,4,3
13126,0.93,0.64,4,253,3,0,0,0,RandD,low,,4,3
13127,0.98,0.67,4,209,6,0,0,0,marketing,low,,4,3
13128,0.79,0.79,4,231,2,0,0,0,sales,low,,4,3
13129,0.99,0.73,4,240,4,0,0,0,accounting,low,,4,3
13130,0.64,0.9,5,266,3,0,0,0,support,low,,4,3
13131,0.54,0.44,3,153,2,0,0,0,technical,low,,4,3
13132,0.79,0.59,4,187,2,0,0,0,management,low,,4,3
13133,0.55,0.98,4,185,2,1,0,0,marketing,low,,4,3
13134,0.18,0.81,4,147,4,0,0,0,marketing,low,,4,3
13135,0.56,0.81,4,188,3,1,0,0,marketing,low,,4,3
13136,0.92,0.67,2,252,2,0,0,0,sales,low,,4,3
13137,0.99,0.75,4,163,2,0,0,0,sales,low,,4,3
13138,0.77,0.85,4,189,2,0,0,0,sales,low,,4,3
13139,0.49,0.52,3,156,2,0,0,0,sales,low,,4,3
13140,0.98,0.58,3,183,3,0,0,0,sales,low,,4,3
13141,0.18,0.54,6,209,5,1,0,0,sales,low,,4,3
13142,0.8,0.82,4,271,4,0,0,0,sales,low,,4,3
13143,0.81,0.77,5,251,2,0,0,0,sales,low,,4,3
13144,0.13,0.61,5,198,5,0,0,0,sales,medium,,4,3
13145,0.58,0.97,3,274,4,1,0,1,sales,medium,,4,3
13146,0.75,0.63,4,209,3,0,0,1,sales,medium,,4,3
13147,0.8,0.94,4,271,4,0,0,1,sales,medium,,4,3
13148,0.78,0.6,4,143,2,0,0,1,sales,medium,,4,3
13149,0.92,0.6,5,236,3,1,0,1,sales,medium,,4,3
13150,0.85,0.98,5,222,3,0,0,1,sales,medium,,4,3
13151,0.52,0.63,3,233,3,0,0,1,sales,medium,,4,3
13152,0.95,0.84,3,270,3,1,0,1,sales,medium,,4,3
13153,0.81,0.92,5,258,3,0,0,1,sales,medium,,4,3
13154,0.16,0.82,6,202,4,1,0,1,sales,medium,,4,3
13155,0.91,0.74,3,150,2,0,0,0,accounting,medium,,4,3
13156,0.62,0.51,4,193,3,0,0,0,accounting,high,,4,3
13157,0.24,0.42,5,210,5,0,0,0,accounting,low,,4,3
13158,0.88,0.51,3,208,3,0,0,0,hr,medium,,4,3
13159,0.94,0.73,3,196,3,0,0,0,hr,medium,,4,3
13160,0.76,0.79,5,187,4,0,0,0,hr,medium,,4,3
13161,0.49,0.67,3,140,2,0,0,0,hr,medium,,4,3
13162,0.93,0.9,4,256,4,0,0,0,technical,low,,4,3
13163,0.92,0.66,4,113,3,0,0,0,technical,low,,4,3
13164,0.19,0.94,4,196,5,0,0,0,technical,low,,4,3
13165,0.66,0.76,3,170,3,0,0,0,technical,low,,4,3
13166,0.16,0.94,4,261,6,0,0,0,technical,low,,4,3
13167,0.83,0.99,5,132,3,0,0,0,technical,low,,4,3
13168,0.69,0.53,3,153,3,0,0,0,technical,low,,4,3
13169,0.82,0.53,3,147,3,1,0,0,technical,low,,4,3
13170,0.88,0.72,5,244,2,0,0,0,technical,low,,4,3
13171,0.31,0.42,4,108,4,0,0,0,technical,low,,4,3
13172,0.83,0.49,4,218,2,0,0,0,technical,low,,4,3
13173,0.94,0.52,5,133,3,0,0,0,support,low,,4,3
13174,0.65,0.79,5,233,3,0,0,0,support,low,,4,3
13175,0.6,0.6,4,147,3,0,0,0,support,low,,4,3
13176,0.52,0.43,3,176,3,0,0,0,support,low,,4,3
13177,0.66,0.89,4,169,4,0,0,0,support,low,,4,3
13178,0.87,0.87,4,144,3,0,0,0,support,low,,4,3
13179,0.2,0.99,5,151,3,1,0,0,support,low,,4,3
13180,0.63,0.91,4,252,3,1,0,0,support,medium,,4,3
13181,0.69,0.98,4,180,3,0,0,0,support,medium,,4,3
13182,0.48,0.61,3,251,3,0,0,0,support,medium,,4,3
13183,0.8,0.8,4,263,4,0,0,0,support,medium,,4,3
13184,0.89,0.74,5,260,6,0,0,0,technical,medium,,4,3
13185,0.67,0.63,3,227,3,0,0,0,technical,medium,,4,3
13186,0.37,0.86,6,260,3,0,0,0,technical,medium,,4,3
13187,0.93,0.61,5,158,3,0,0,0,management,medium,,4,3
13188,0.69,0.52,3,186,3,0,0,0,IT,medium,,4,3
13189,0.16,0.61,4,171,6,0,0,0,IT,medium,,4,3
13190,0.81,0.55,3,199,2,1,0,0,IT,medium,,4,3
13191,0.97,0.63,5,258,2,0,0,0,IT,medium,,4,3
13192,0.77,0.59,4,273,2,0,0,0,IT,high,,4,3
13193,0.75,0.78,2,259,3,0,0,0,product_mng,low,,4,3
13194,0.88,0.82,3,265,3,0,0,0,product_mng,medium,,4,3
13195,0.43,0.51,5,168,4,0,0,0,product_mng,medium,,4,3
13196,0.99,0.99,4,163,4,0,0,0,product_mng,medium,,4,3
13197,0.59,0.65,5,265,3,0,0,0,IT,medium,,4,3
13198,0.89,0.71,4,190,3,0,0,0,RandD,low,,4,3
13199,0.54,0.73,3,157,3,0,0,0,RandD,low,,4,3
13200,0.32,0.86,4,266,4,0,0,0,RandD,low,,4,3
13201,0.17,0.55,6,240,6,0,0,0,RandD,low,,4,3
13202,0.78,0.55,3,143,3,0,0,0,RandD,low,,4,3
13203,0.73,0.68,3,121,5,0,0,0,RandD,low,,4,3
13204,0.65,0.76,2,170,5,0,0,0,IT,low,,4,3
13205,0.8,0.71,4,161,4,0,0,0,IT,low,,4,3
13206,0.61,0.86,3,239,3,0,0,0,IT,low,,4,3
13207,0.67,0.49,3,224,3,0,0,0,IT,low,,4,3
13208,0.63,0.57,3,242,3,0,0,0,product_mng,low,,4,3
