ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical,high,low,medium,left
1694,0.421210987,0.52152309,2,131,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14778,0.436777369,0.529667894,2,136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1491,0.503514019,0.856852117,5,249,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12497,0.842140643,0.953098928,4,263,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1193,0.092473487,0.797526513,5,280,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12296,0.402877036,0.511368892,2,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1482,0.409743957,0.553546703,2,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1211,0.341917224,0.83,5,265,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12290,0.368567008,0.475716496,2,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
797,0.432497218,0.54,2,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,0.356907005,0.537292525,2,160,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1619,0.85730849,0.89037265,5,265,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1379,0.10680606,0.871178789,6,272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1151,0.722478225,0.923779786,4,222,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
396,0.856042391,0.909093118,4,263,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14359,0.773661514,0.925854934,4,239,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
666,0.615196129,0.578422732,2,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14353,0.173806256,0.820255954,5,255,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1909,0.616791681,0.773674825,2,277,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636,0.399762017,0.478639424,2,135,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1001,0.331779564,0.893772282,5,264,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12696,0.372265508,0.465468983,2,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1215,0.125988824,0.874297173,6,276,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1910,0.256834282,0.725919213,3,283,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334,0.384267241,0.540129313,2,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1912,0.812907008,0.925814016,5,238,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1476,0.391582834,0.523905333,2,158,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
627,0.413313353,0.463313353,2,154,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1260,0.09897592,0.950130086,5,259,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
699,0.181588047,0.811580419,5,302,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14916,0.760947444,0.871894888,5,262,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12291,0.379599767,0.483919953,2,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1020,0.394423324,0.466730028,2,139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
431,0.379150472,0.903830094,5,259,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1559,0.106144812,0.878072406,6,292,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
446,0.794390707,0.9,4,230,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12009,0.248926779,0.818182193,5,248,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14878,0.387583185,0.49,2,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
703,0.45,0.50488975,2,147,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
373,0.431398639,0.90942503,5,263,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,0.390325744,0.500651487,2,147,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
14528,0.427134889,0.469044963,2,134,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1947,0.728415219,0.840935024,4,256,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14787,0.396857895,0.492743158,2,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14244,0.850468762,0.880468762,4,245,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
375,0.364497927,0.545261401,2,142,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
739,0.385442753,0.488099268,2,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12414,0.593624871,0.769432739,4,224,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14947,0.227853336,0.725401066,3,278,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1230,0.409998215,0.484999108,2,143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1299,0.422798853,0.486200191,2,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12138,0.683727136,0.873731683,5,257,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12689,0.413897957,0.485367348,2,131,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1964,0.721068039,0.919385127,5,261,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14820,0.38564355,0.93848142,6,254,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1267,0.1,0.910551004,6,284,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
404,0.9183763,0.929391113,5,240,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1950,0.873303378,0.904374548,4,249,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14627,0.106773768,0.906452463,6,262,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
302,0.119916881,0.998420741,3,278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14702,0.388451004,0.506902007,2,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14811,0.371673896,0.476738961,2,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1709,0.496395915,0.896173025,4,262,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
480,0.79747422,0.905716486,4,242,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14831,0.373381392,0.893704555,5,248,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12069,0.627302898,0.887075298,5,227,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
637,0.423573543,0.527653363,2,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
700,0.34425268,0.845398939,6,283,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12771,0.100819473,0.838194733,6,299,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1982,0.444794968,0.52142591,2,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12629,0.42258272,0.51032016,2,147,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1325,0.380069113,0.521438445,2,144,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1701,0.43,0.466891875,2,126,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1459,0.396306437,0.51477425,2,134,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
12137,0.407793661,0.48406878,2,129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1844,0.84183868,0.976097163,5,242,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14748,0.449905444,0.450130015,2,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1477,0.783299138,0.949310205,5,228,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
902,0.86279753,0.849947839,5,240,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12079,0.421191299,0.848514959,5,228,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
697,0.153635457,0.803586476,5,303,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14896,0.387796346,0.481694519,2,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18,0.391335495,0.55,2,147,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1792,0.41,0.49796333,2,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14320,0.435630846,0.486892537,2,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12369,0.1,0.821186703,6,265,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14872,0.419195979,0.483356783,2,132,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1965,0.8480827,0.923834599,5,261,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
92,0.451820684,0.901768917,5,227,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,0.344336228,0.748013568,4,276,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12029,0.375594685,0.919121615,5,257,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
678,0.436384416,0.476384416,2,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14229,0.446811798,0.513188202,2,159,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14523,0.113587683,0.961526098,4,276,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14870,0.77,0.922325362,4,222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1486,0.109297685,0.877893054,7,253,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14637,0.707468925,0.918967267,4,261,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1306,0.775549634,0.900231563,4,239,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14672,0.424271333,0.496180889,2,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1798,0.441024147,0.471265612,2,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
280,0.180897686,0.97430298,5,268,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1029,0.697856398,0.873653779,4,274,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
12140,0.478616646,0.571207971,2,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1173,0.092111383,0.813723992,6,293,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1512,0.446260165,0.51252033,2,144,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1369,0.108725184,0.882351106,6,285,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
311,0.403621221,0.518272673,2,141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12453,0.430085481,0.531982904,2,127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1685,0.763782365,0.980756473,4,241,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0.409627512,0.495232805,2,159,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1214,0.377964254,0.546946381,2,134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
256,0.248045398,0.840989783,4,263,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
187,0.4,0.46,2,135,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1414,0.23539508,0.700720143,3,286,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14433,0.369773315,0.51,2,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
842,0.857830658,0.852169342,5,220,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,0.477822687,0.575134414,2,132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
255,0.31927628,0.561896461,4,171,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14581,0.105891283,0.821589711,5,265,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12699,0.669917305,0.889285293,3,240,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
527,0.410553365,0.45,2,144,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1728,0.109682709,0.936509794,6,266,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1057,0.429896986,0.962489269,5,233,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1014,0.384323389,0.487568814,2,137,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12395,0.428236039,0.532546536,2,131,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
476,0.8301354,0.893129,4,243,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
212,0.378644212,0.513313683,4,293,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1011,0.432119396,0.53,2,152,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14627,0.82,0.997191431,4,229,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14385,0.142952133,0.854944589,5,283,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1400,0.109976684,0.860209846,6,298,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14625,0.845055175,0.992527587,4,260,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14613,0.447941624,0.87,5,247,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
541,0.864565313,0.951087814,4,263,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12772,0.101752842,0.847528425,6,298,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1186,0.11,0.957980503,6,262,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14313,0.415784866,0.466322701,2,150,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
14221,0.42180257,0.530600857,2,141,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12405,0.758312147,0.876751413,5,244,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1926,0.728085219,0.966744872,5,188,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14507,0.384901107,0.529604427,2,150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
844,0.65424078,0.471047131,6,155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
474,0.416327854,0.554858996,2,149,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12321,0.411768154,0.536463693,2,152,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
785,0.809039178,0.936701349,4,226,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14432,0.428476036,0.534571892,2,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14926,0.432623269,0.512623269,2,141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14299,0.241697073,0.855714427,5,230,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1614,0.430871672,0.537384983,2,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14445,0.388550584,0.837737516,5,248,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1666,0.155622105,0.549375116,5,173,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1890,0.799006233,0.865920499,5,245,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14949,0.409022529,0.57,2,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1755,0.390039903,0.945167726,6,248,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
652,0.397559872,0.520334952,2,130,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
912,0.797070289,0.958789133,4,273,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14218,0.389522981,0.507798137,2,159,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14782,0.258262919,0.885817596,5,279,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1308,0.418005646,0.527340862,2,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
720,0.420979875,0.48804025,2,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1383,0.11,0.90275029,6,278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
963,0.408386494,0.45242026,2,149,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
14908,0.219920226,0.790248463,5,244,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12571,0.421868764,0.502747505,2,132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
951,0.09,0.903728186,6,290,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
12421,0.329412485,0.972437012,5,264,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
12284,0.102524126,0.904758744,6,293,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
504,0.421428785,0.516428411,2,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1401,0.446511447,0.473488553,2,136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12165,0.11,0.84156383,6,296,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12220,0.1,0.84146112,6,286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1112,0.44,0.460334332,2,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12285,0.398566019,0.553547083,2,147,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1472,0.39,0.56047677,2,130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12307,0.417106672,0.492436676,2,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12032,0.448802992,0.568118988,2,134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1575,0.366720005,0.505199997,2,129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12404,0.765301185,0.87459436,5,245,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12286,0.373285835,0.473357082,2,141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12748,0.40241449,0.50080483,2,127,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1506,0.260617841,0.871449765,5,267,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,0.376668382,0.509997427,2,144,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14812,0.75833924,0.977563423,5,258,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
14449,0.271223931,0.974176193,6,254,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
625,0.38289595,0.501447975,2,140,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1457,0.39,0.512472394,2,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12495,0.83572518,0.920775097,2,191,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1444,0.261767369,0.818674077,6,256,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12589,0.812372852,0.836884553,4,257,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12404,0.878165599,0.943210864,5,240,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12343,0.2181846,0.916220242,5,237,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,0.430787581,0.528424838,2,159,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14389,0.407185768,0.477185768,2,147,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
649,0.392917801,0.476260207,2,136,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1625,0.391898578,0.518396208,2,156,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
969,0.377943847,0.470280764,2,145,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14524,0.41,0.500858197,2,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12763,0.413250607,0.520744536,2,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1494,0.200918027,0.711016401,2,184,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
69,0.098551,0.842683496,5,279,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12229,0.395126362,0.465025272,2,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1743,0.38054117,0.464684965,2,129,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1680,0.42793741,0.550515648,2,159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1390,0.300519694,0.754293426,4,238,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1422,0.103755651,0.906199141,6,290,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,0.421114816,0.52519136,2,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12731,0.091436167,0.838617005,6,283,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1388,0.4,0.47727953,2,148,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14246,0.154180037,0.934874861,5,254,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12281,0.827566602,0.921216699,5,267,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14764,0.580547391,0.834181716,4,273,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
990,0.51805946,0.866010811,4,229,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14940,0.39871571,0.815845885,4,280,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
428,0.790438426,0.624580024,4,195,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1739,0.407728263,0.503637684,2,159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1876,0.651007362,0.795461238,5,160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1514,0.411725251,0.505862625,2,127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1117,0.688157852,0.876967414,5,249,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12026,0.098195835,0.706056266,6,289,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
718,0.810142215,0.994928892,5,262,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1230,0.387540947,0.530524568,2,144,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1835,0.101478328,0.885216716,6,299,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14460,0.109283168,0.842150497,6,297,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1547,0.867978731,0.975768325,4,264,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
673,0.11,0.903378578,6,265,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1271,0.145137095,0.970468495,5,287,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
416,0.887830667,0.94044089,4,230,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1903,0.1,0.835442597,5,302,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1394,0.562498927,0.71416472,2,161,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1935,0.393143818,0.510538828,2,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,0.416327186,0.486327186,2,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
671,0.735402126,0.948175266,4,274,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12438,0.41,0.495335514,2,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
769,0.1,0.843658227,6,298,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14746,0.400089309,0.54,2,130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1134,0.640004088,0.892631902,5,263,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1769,0.204189232,0.884978895,5,246,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14396,0.381729413,0.518721565,2,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
483,0.09468159,0.808726359,6,275,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14351,0.503562478,0.901842777,5,252,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1679,0.415108033,0.546277008,2,155,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
14852,0.371840319,0.513558883,2,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1212,0.630816442,0.83,5,263,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
14612,0.774743355,0.927863123,4,246,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
314,0.674857125,0.852122446,4,245,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,0.441273492,0.514968678,2,146,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12275,0.091082345,0.956752964,6,295,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1297,0.458373261,0.51918663,2,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1175,0.402858519,0.496734497,2,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12131,0.392689529,0.469448168,2,146,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
154,0.305579952,0.929805565,5,273,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
826,0.100988885,0.93,6,270,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14751,0.828706834,0.889353417,5,238,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
380,0.375784584,0.483184786,2,144,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14509,0.447529875,0.47901195,2,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
990,0.455141953,0.854571264,4,232,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1487,0.1089913,0.876973901,7,253,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
931,0.291583364,0.622624954,5,272,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1896,0.104120942,0.919395289,6,265,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
12331,0.394400707,0.559713781,2,141,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1974,0.487599485,0.626741237,3,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1267,0.398579974,0.488566681,2,142,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
756,0.38,0.537177334,2,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1283,0.382765104,0.506017262,3,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12465,0.388724725,0.483120788,2,134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
